id,name,cgpa,marks,department,yearOfStudy,className,classAdvisorName
24AM007,Emily Hall,7.58,52.2,AIML,1st,AIML-1,Prof. Indu Meena
24AM008,Bob Hall,8.1,64.1,AIML,1st,AIML-1,Prof. Indu Meena
24AM009,Aiden Garcia,8.98,78.0,AIML,1st,AIML-1,Prof. Indu Meena
24AM010,Caleb White,9.65,85.4,AIML,1st,AIML-1,Prof. Indu Meena
24AM011,Fiona Williams,7.61,79.6,AIML,1st,AIML-1,Prof. Indu Meena
24AM012,Paula Lee,5.24,54.6,AIML,1st,AIML-1,Prof. Indu Meena
24AM013,Hannah King,7.27,66.2,AIML,1st,AIML-1,Prof. Indu Meena
24AM014,Emily Hernandez,7.12,63.4,AIML,1st,AIML-1,Prof. Indu Meena
24AM015,Victor Allen,9.11,72.3,AIML,1st,AIML-1,Prof. Indu Meena
24AM016,Bob Lee,7.25,74.0,AIML,1st,AIML-1,Prof. Indu Meena
24AM017,Isabella Williams,7.61,75.9,AIML,1st,AIML-1,Prof. Indu Meena
24AM018,Bella Davis,8.22,71.0,AIML,1st,AIML-1,Prof. Indu Meena
24AM019,Hannah Hall,8.5,68.2,AIML,1st,AIML-1,Prof. Indu Meena
24AM020,Alice Taylor,9.8,81.6,AIML,1st,AIML-1,Prof. Indu Meena
24AM021,Jane Garcia,7.79,86.6,AIML,1st,AIML-1,Prof. Indu Meena
24AM022,Oliver Brown,8.04,87.4,AIML,1st,AIML-1,Prof. Indu Meena
24AM023,Ian Hernandez,7.76,60.2,AIML,1st,AIML-1,Prof. Indu Meena
24AM024,Grace Wilson,6.8,59.8,AIML,1st,AIML-1,Prof. Indu Meena
24AM025,Wendy Davis,5.55,56.4,AIML,1st,AIML-1,Prof. Indu Meena
24AM026,Xavier Jackson,7.69,80.9,AIML,1st,AIML-1,Prof. Indu Meena
24AM027,Wendy Lewis,6.46,59.5,AIML,1st,AIML-1,Prof. Indu Meena
24AM028,Ian White,7.66,84.3,AIML,1st,AIML-1,Prof. Indu Meena
24AM029,Charlie White,7.29,71.5,AIML,1st,AIML-1,Prof. Indu Meena
24AM030,Paula Thompson,7.61,67.4,AIML,1st,AIML-1,Prof. Indu Meena
24AM001,Finn Lewis,9.03,88.0,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM002,Grace Lee,7.38,81.2,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM003,Sam Young,8.21,82.8,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM004,Jack Williams,7.0,59.6,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM005,Rachel Jackson,9.55,80.2,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM006,Hannah Allen,7.72,78.3,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM007,Lily Miller,8.92,84.2,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM008,Xavier Miller,7.04,54.8,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM009,Oliver Thomas,9.08,88.8,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM010,Paula Smith,7.16,67.6,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM011,Diana Moore,9.05,80.5,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM012,Daniel Young,7.82,77.5,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM013,Laura Johnson,7.88,83.4,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM014,Wendy Jones,9.37,92.6,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM015,Finn Taylor,7.92,67.4,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM016,Ethan Miller,8.47,72.3,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM017,Lily Lewis,7.1,58.7,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM018,Isabella Allen,7.45,80.4,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM019,Finn Robinson,8.88,76.3,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM020,Bob Jones,9.4,81.5,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM021,Julia Harris,7.58,66.8,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM022,Grace Wilson,7.75,70.0,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM023,Nina Miller,6.86,70.4,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM024,Victor Thompson,6.63,61.5,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM025,Aiden Martinez,9.01,82.0,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM026,Lily Williams,7.3,75.5,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM027,Bob King,7.47,51.8,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM028,Yara Robinson,8.83,70.3,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM029,Mike Walker,9.54,90.3,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM030,Charlie White,8.12,75.7,AIML,1st,AIML-2,Dr. Eshwar Pillai
24AM001,Bella Rodriguez,8.01,71.8,AIML,1st,AIML-3,Prof. Indu Reddy
24AM002,Victor Lee,8.01,68.8,AIML,1st,AIML-3,Prof. Indu Reddy
24AM003,Isabella Hernandez,8.56,66.8,AIML,1st,AIML-3,Prof. Indu Reddy
24AM004,Diana Brown,6.46,50.5,AIML,1st,AIML-3,Prof. Indu Reddy
24AM005,Sam Taylor,6.3,58.7,AIML,1st,AIML-3,Prof. Indu Reddy
24AM006,Daniel Jackson,7.25,75.4,AIML,1st,AIML-3,Prof. Indu Reddy
24AM007,Caleb Lee,8.49,65.5,AIML,1st,AIML-3,Prof. Indu Reddy
24AM008,Aiden Wilson,8.81,76.0,AIML,1st,AIML-3,Prof. Indu Reddy
24AM009,Bob Young,9.4,75.0,AIML,1st,AIML-3,Prof. Indu Reddy
24AM010,Kevin Smith,7.9,68.0,AIML,1st,AIML-3,Prof. Indu Reddy
24AM011,George Williams,9.16,83.0,AIML,1st,AIML-3,Prof. Indu Reddy
24AM012,Quinn Brown,5.67,48.6,AIML,1st,AIML-3,Prof. Indu Reddy
24AM013,Oliver Clark,7.32,78.5,AIML,1st,AIML-3,Prof. Indu Reddy
24AM014,Wendy Clark,7.31,65.8,AIML,1st,AIML-3,Prof. Indu Reddy
24AM015,Isabella Harris,7.9,83.6,AIML,1st,AIML-3,Prof. Indu Reddy
24AM016,Jack Davis,7.95,82.3,AIML,1st,AIML-3,Prof. Indu Reddy
24AM017,Julia White,6.36,51.7,AIML,1st,AIML-3,Prof. Indu Reddy
24AM018,Chloe Johnson,7.37,61.2,AIML,1st,AIML-3,Prof. Indu Reddy
24AM019,Emily Young,7.66,70.7,AIML,1st,AIML-3,Prof. Indu Reddy
24AM020,Rachel Lee,7.65,64.3,AIML,1st,AIML-3,Prof. Indu Reddy
24AM021,Chloe Clark,8.37,75.2,AIML,1st,AIML-3,Prof. Indu Reddy
24AM022,Laura Smith,7.76,66.4,AIML,1st,AIML-3,Prof. Indu Reddy
24AM023,Diana Smith,6.65,63.5,AIML,1st,AIML-3,Prof. Indu Reddy
24AM024,Jack Johnson,8.34,77.9,AIML,1st,AIML-3,Prof. Indu Reddy
24AM025,Grace King,8.11,71.1,AIML,1st,AIML-3,Prof. Indu Reddy
24AM026,Kevin Walker,8.43,75.7,AIML,1st,AIML-3,Prof. Indu Reddy
24AM027,Bob Martin,9.47,99.8,AIML,1st,AIML-3,Prof. Indu Reddy
24AM028,Isabella Thomas,8.7,74.7,AIML,1st,AIML-3,Prof. Indu Reddy
24AM029,John King,6.64,62.1,AIML,1st,AIML-3,Prof. Indu Reddy
24AM030,Isabella Moore,6.12,62.6,AIML,1st,AIML-3,Prof. Indu Reddy
24AM001,Tina Harris,7.09,78.4,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM002,Jack Wilson,7.39,77.5,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM003,Lily Thompson,8.08,69.5,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM004,Isabella Allen,8.52,64.8,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM005,George Harris,6.77,57.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM006,Chloe Miller,7.85,83.5,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM007,Mike Lewis,8.01,64.2,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM008,Kevin Young,7.98,82.1,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM009,Julia Rodriguez,7.26,56.4,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM010,Wendy Rodriguez,7.71,67.5,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM011,Ethan Brown,8.31,70.9,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM012,Henry Clark,7.34,70.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM013,Tina Davis,6.31,59.1,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM014,Isabella White,7.65,68.4,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM015,Caleb Martinez,8.07,71.8,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM016,Finn Lewis,8.25,72.2,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM017,Victor Hall,7.63,63.2,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM018,George Lewis,8.72,76.4,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM019,Kevin Thomas,8.05,63.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM020,Wendy Moore,8.8,86.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM021,Finn Lewis,7.91,74.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM022,Yara White,7.13,61.5,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM023,Uma Walker,7.48,75.6,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM024,Tina Wilson,10.0,81.2,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM025,Alice King,6.46,66.2,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM026,Victor Moore,7.91,58.8,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM027,Victor Wilson,8.03,73.6,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM028,Zack Hernandez,6.43,45.6,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM029,John Young,9.36,87.7,AIML,1st,AIML-4,Dr. Priya Moorthy
24AM030,Sam Moore,8.03,80.7,AIML,1st,AIML-4,Dr. Priya Moorthy
23AM001,Laura Lewis,6.95,48.5,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM002,Nina Robinson,7.29,52.9,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM003,Victor Davis,7.51,79.2,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM004,Diana Moore,7.69,67.3,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM005,Ian Taylor,7.38,66.4,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM006,Emily Anderson,6.54,56.8,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM007,Diana Williams,7.55,72.9,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM008,Emily Jackson,9.68,88.9,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM009,Julia Lee,7.49,78.0,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM010,Hannah Taylor,7.19,53.4,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM011,Henry Clark,5.02,60.8,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM012,Finn Hernandez,9.15,90.6,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM013,Jane Walker,8.08,92.4,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM014,Caleb Wilson,6.67,57.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM015,Alice Brown,6.7,65.5,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM016,Chloe Lee,5.71,48.4,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM017,John Thompson,8.19,74.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM018,Ian Hernandez,7.1,66.4,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM019,Grace Robinson,8.35,75.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM020,John Miller,7.53,67.2,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM021,Chloe Wilson,7.56,67.0,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM022,Jack Robinson,9.74,88.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM023,Nina Anderson,7.96,77.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM024,Grace Wilson,7.56,58.6,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM025,Charlie Martin,7.75,70.2,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM026,Ian Miller,7.37,58.2,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM027,Oliver Jones,7.04,68.1,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM028,Isabella Garcia,9.55,87.8,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM029,Charlie Harris,8.94,81.0,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM030,Ethan Johnson,8.52,87.7,AIML,2nd,AIML-5,Prof. Rajesh Pillai
23AM001,Hannah King,7.17,62.1,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM002,Bob Miller,6.6,59.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM003,Sam Williams,5.26,50.9,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM004,Nina White,9.54,80.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM005,Grace Young,8.73,81.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM006,Zack Davis,5.88,41.2,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM007,Ian Young,8.34,81.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM008,Ethan Miller,7.87,66.2,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM009,Kevin Anderson,6.55,62.8,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM010,Quinn Hernandez,7.78,78.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM011,Laura Allen,9.15,91.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM012,Jack Rodriguez,7.06,64.6,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM013,Ian Brown,7.44,56.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM014,Quinn Taylor,8.02,75.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM015,Paula Thomas,9.47,89.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM016,Mike Allen,7.08,71.0,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM017,Jack Martin,8.96,91.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM018,Ian Martinez,9.41,88.2,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM019,Laura Smith,7.16,60.6,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM020,Fiona Anderson,8.42,76.0,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM021,Zack Thompson,8.75,82.1,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM022,Mike Lee,7.43,80.1,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM023,Hannah Hernandez,7.96,77.2,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM024,Chloe Jackson,8.05,71.6,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM025,Finn Taylor,7.85,84.7,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM026,Zack Moore,10.0,98.8,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM027,Hannah Anderson,7.78,67.3,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM028,Rachel Lewis,7.77,75.4,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM029,Hannah Jackson,7.82,72.4,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM030,Ian Wilson,6.99,73.5,AIML,2nd,AIML-6,Prof. Omprakash Lakshmi
23AM001,Aiden Thompson,8.58,78.4,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM002,Jane Smith,7.98,71.3,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM003,Sam Young,7.42,60.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM004,Xavier Davis,9.25,86.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM005,Isabella Thompson,6.07,60.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM006,Jack Wilson,7.98,69.3,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM007,Isabella Hall,6.75,60.3,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM008,Aiden Jackson,7.06,75.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM009,Jack Rodriguez,7.49,71.8,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM010,Emily Jackson,7.2,60.5,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM011,Finn Thompson,10.0,100.0,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM012,Jack King,6.17,66.6,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM013,Lily Wilson,8.33,63.6,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM014,Rachel Brown,7.49,63.8,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM015,Ethan Robinson,8.09,72.0,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM016,Fiona Smith,6.11,53.7,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM017,Grace Rodriguez,8.55,79.3,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM018,Grace Moore,7.86,63.1,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM019,Ethan Martin,8.13,71.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM020,Jack Martin,9.01,82.4,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM021,Tina Johnson,7.96,60.8,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM022,Mike Hall,5.61,45.3,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM023,Sam Martinez,6.71,68.5,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM024,Tina Martinez,6.41,63.4,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM025,Ian Miller,6.99,63.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM026,Emily Garcia,8.99,93.5,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM027,Uma Lewis,8.05,83.9,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM028,Emily Martin,8.5,80.2,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM029,Uma Johnson,8.75,76.5,AIML,2nd,AIML-7,Prof. Latha Pillai
23AM030,Nina Thomas,8.62,92.5,AIML,2nd,AIML-7,Prof. Latha Pillai
22AM001,Uma Jones,7.51,74.5,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM002,Diana King,8.36,81.2,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM003,Fiona Williams,8.15,84.4,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM004,Sam Martin,6.96,52.8,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM005,Charlie Young,8.44,78.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM006,Caleb Thomas,7.62,74.3,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM007,Finn Clark,7.49,48.8,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM008,Rachel Lewis,8.6,85.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM009,Alice Walker,8.36,69.4,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM010,Chloe Harris,6.82,68.0,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM011,Ethan Hall,6.81,65.0,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM012,Rachel Jones,7.96,73.2,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM013,Fiona Garcia,7.72,70.6,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM014,Diana Lee,9.63,84.4,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM015,Aiden Johnson,7.0,61.3,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM016,Aiden Lewis,8.76,81.6,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM017,Oliver Smith,6.55,67.4,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM018,Daniel Miller,7.91,72.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM019,Jack White,6.07,64.3,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM020,Chloe Jackson,7.09,67.1,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM021,George Davis,7.37,72.8,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM022,Tina Martin,6.83,66.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM023,Laura Miller,6.87,77.9,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM024,Grace Young,7.23,60.5,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM025,Yara Jackson,8.17,71.8,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM026,Paula Walker,7.44,70.5,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM027,Hannah White,9.65,68.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM028,Henry Hernandez,9.06,90.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM029,Chloe Martin,7.19,69.7,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM030,Aiden Davis,6.85,53.6,AIML,3rd,AIML-8,Prof. Malini Ganesh
22AM001,Jack Allen,6.08,55.5,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM002,Emily Williams,7.9,63.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM003,Yara White,8.28,84.3,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM004,Caleb Lewis,7.45,57.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM005,Zack Davis,7.04,86.5,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM006,Quinn Wilson,9.47,96.3,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM007,John Smith,9.81,78.9,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM008,Victor White,9.99,80.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM009,Caleb Martinez,8.2,67.9,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM010,Finn Rodriguez,7.32,79.0,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM011,Julia Lewis,7.71,85.0,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM012,Rachel Lewis,6.61,68.4,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM013,Oliver Clark,8.05,65.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM014,Ian Hall,8.33,82.3,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM015,Chloe Lewis,9.37,85.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM016,Aiden Johnson,6.48,42.2,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM017,Sam Walker,8.66,72.8,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM018,Bob Johnson,8.31,92.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM019,John Clark,8.24,87.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM020,Uma Lewis,8.88,95.9,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM021,Quinn Moore,8.52,68.9,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM022,Wendy Young,6.8,59.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM023,Uma Rodriguez,6.34,52.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM024,Daniel Young,9.66,97.6,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM025,Mike Thomas,7.27,66.0,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM026,Hannah Davis,8.22,78.1,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM027,Aiden Brown,8.57,69.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM028,Kevin Harris,7.49,85.7,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM029,Ethan Young,7.02,64.4,AIML,3rd,AIML-9,Prof. Suresh Iyer
22AM030,Tina Williams,7.99,65.3,AIML,3rd,AIML-9,Prof. Suresh Iyer
21AM001,Diana Walker,7.82,70.1,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM002,Hannah Robinson,7.56,83.6,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM003,George Harris,6.84,63.7,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM004,Jane King,6.81,55.2,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM005,Jane King,7.0,66.7,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM006,Chloe Martin,7.52,68.2,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM007,Fiona Young,7.98,66.4,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM008,Paula Davis,9.81,96.2,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM009,Caleb Moore,8.93,85.9,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM010,Hannah Walker,7.31,58.3,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM011,George Thomas,7.22,69.0,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM012,Tina Anderson,7.3,59.8,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM013,Chloe Lee,8.72,86.4,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM014,Xavier Thompson,6.33,51.8,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM015,Bella Anderson,6.08,53.8,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM016,Nina Thompson,7.78,81.7,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM017,Caleb Johnson,8.54,74.5,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM018,Bella Harris,7.26,78.9,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM019,Grace Martinez,7.36,66.4,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM020,George Clark,7.95,74.3,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM021,Alice Robinson,7.7,72.2,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM022,Nina Robinson,7.21,70.5,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM023,Tina Young,8.59,91.0,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM024,Sam Smith,8.11,55.2,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM025,Bella Davis,8.19,81.4,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM026,Quinn Wilson,7.25,70.0,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM027,John Harris,7.71,88.6,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM028,Alice Harris,7.3,69.1,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM029,Sam Anderson,8.14,82.9,AIML,4th,AIML-10,Prof. Naveen Lakshmi
21AM030,Hannah Lewis,6.83,53.5,AIML,4th,AIML-10,Prof. Naveen Lakshmi
